"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2700010","G2700010","Aitkin, Minnesota",1906,10371,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",1792,17.28,,,,,,5167.87,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G1200010","G1200010","Alachua, Florida",1906,34305,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",12302,35.86,,,,,,2512.14,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G3700010","G3700010","Alamance, North Carolina",1906,28712,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",10174,35.43,,,,,,1125.94,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G0600010","G0600010","Alameda, California",1906,246131,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",65852,26.75,,,,,,1928.1,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G3600010","G3600010","Albany, New York",1906,173666,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",94919,54.66,,,,,,1381.04,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G5600010","G5600010","Albany, Wyoming",1906,11574,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",1841,15.91,,,,,,11460.16,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G5100030","G5100030","Albemarle, Virginia",1906,29871,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",11704,39.18,,,,,,1898.61,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2600010","G2600010","Alcona, Michigan",1906,5703,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",1301,22.81,,,,,,1798.79,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2800030","G2800030","Alcorn, Mississippi",1906,18159,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",6102,33.6,,,,,,1039.52,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G1700030","G1700030","Alexander, Illinois",1906,22741,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",5786,25.44,,,,,,654.01,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G3700030","G3700030","Alexander, North Carolina",1906,11592,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",4815,41.54,,,,,,681.59,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G5105100","G5105100","Alexandria City, Virginia",1906,15329,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",7429,48.46,,,,,,18.02,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G4000030","G4000030","Alfalfa, Oklahoma",1906,18138,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",3976,21.92,,,,,,2282.66,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2600030","G2600030","Alger, Michigan",1906,7675,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",2325,30.29,,,,,,2427.06,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G1900050","G1900050","Allamakee, Iowa",1906,17328,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",9513,54.9,,,,,,1706.21,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2600050","G2600050","Allegan, Michigan",1906,39819,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",8218,20.64,,,,,,2182.07,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2400010","G2400010","Allegany, Maryland",1906,62411,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",25529,40.9,,,,,,1113.46,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G3600030","G3600030","Allegany, New York",1906,41412,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",13515,32.64,,,,,,2679.05,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G3700050","G3700050","Alleghany, North Carolina",1906,7745,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",1493,19.28,,,,,,612.49,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G5100050","G5100050","Alleghany, Virginia",1906,14173,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",4316,30.45,,,,,,1172.16,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G4200030","G4200030","Allegheny, Pennsylvania",1906,1018463,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",444793,43.67,,,,,,1928.72,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G1800030","G1800030","Allen, Indiana",1906,93386,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",30117,32.25,,,,,,1709.45,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2000010","G2000010","Allen, Kansas",1906,27640,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",6911,25,,,,,,1308.78,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2100030","G2100030","Allen, Kentucky",1906,14882,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",5485,36.86,,,,,,911.2,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G3900030","G3900030","Allen, Ohio",1906,56580,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",21463,37.93,,,,,,1053.73,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2600070","G2600070","Alpena, Michigan",1906,19965,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",8430,42.22,,,,,,1539.72,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G0600030","G0600030","Alpine, California",1906,309,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",0,0,,,,,,1924.86,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G0600050","G0600050","Amador, California",1906,9086,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",6206,68.3,,,,,,1569.41,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G5100070","G5100070","Amelia, Virginia",1906,8720,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",5112,58.62,,,,,,928.57,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G5100090","G5100090","Amherst, Virginia",1906,18932,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",7519,39.72,,,,,,1240.21,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2800050","G2800050","Amite, Mississippi",1906,22954,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",11596,50.52,,,,,,1894.87,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2000030","G2000030","Anderson, Kansas",1906,13829,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",4380,31.67,,,,,,1511.89,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2100050","G2100050","Anderson, Kentucky",1906,10146,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",3516,34.65,,,,,,526.41,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G4500070","G4500070","Anderson, South Carolina",1906,69568,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",28856,41.48,,,,,,1961.7,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G4700010","G4700010","Anderson, Tennessee",1906,17717,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",5913,33.37,,,,,,893.01,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G4800010","G4800010","Anderson, Texas",1906,29650,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",11122,37.51,,,,,,2791.97,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2900030","G2900030","Andrew, Missouri",1906,15282,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",5274,34.51,,,,,,1130.33,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G4800030","G4800030","Andrews, Texas",1906,975,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",0,0,,,,,,3887.73,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2300010","G2300010","Androscoggin, Maine",1906,59822,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",28646,47.89,,,,,,1287.87,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G4800050","G4800050","Angelina, Texas",1906,17705,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",4318,24.39,,,,,,2239.56,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2400030","G2400030","Anne Arundel, Maryland",1906,39553,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",10720,27.1,,,,,,1085.44,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2700030","G2700030","Anoka, Minnesota",1906,12493,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",4095,32.78,,,,,,1155.49,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G3700070","G3700070","Anson, North Carolina",1906,25465,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",10788,42.36,,,,,,1391.08,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G3100030","G3100030","Antelope, Nebraska",1906,14003,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",2735,19.53,,,,,,2223.74,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2600090","G2600090","Antrim, Michigan",1906,15692,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",3497,22.29,,,,,,1359.62,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G1900070","G1900070","Appanoose, Iowa",1906,28701,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",8401,29.27,,,,,,1337.07,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G1300010","G1300010","Appling, Georgia",1906,12318,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",3577,29.04,,,,,,1326.71,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G5100110","G5100110","Appomattox, Virginia",1906,8904,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",4661,52.35,,,,,,866.95,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G4800070","G4800070","Aransas, Texas",1906,2106,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",444,21.08,,,,,,665.71,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G0800050","G0800050","Arapahoe (South Arapahoe), Colorado",1906,10263,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",841,8.19,,,,,,2158.37,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G4800090","G4800090","Archer, Texas",1906,6525,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",1054,16.15,,,,,,2396.82,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G0800070","G0800070","Archuleta, Colorado",1906,3302,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",722,21.87,,,,,,3510.69,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
"US","us-county-1930-tl2008","county_1930","us-county-1930-tl2008:G2600110","G2600110","Arenac, Michigan",1906,9640,"1910 county population supplied by NHGIS table NT1 (AZ8002) for the 1906 Census of Religious Bodies.",2963,30.74,,,,,,953.39,,,"nhgis-ds33-1906-county|nhgis-shapefile-us-county-1930-tl2008","wave_coverage_differs;period_boundary_vintage_differs"
