"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:kalisz","kalisz","Diecezja Kaliska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,44.1,,19.2,,,,8197.2,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:katowice","katowice","Archidiecezja Katowicka",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,40,,19.2,,,,2321.06,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:kielce","kielce","Diecezja Kielecka",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,41.3,,17.8,,,,8986.23,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=gmina_digitisation;confidence=standard;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:koszalin_kolobrzeg","koszalin_kolobrzeg","Diecezja Koszalińsko-Kołobrzeska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,25.8,,10.8,,,,15003.83,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:krakow","krakow","Archidiecezja Krakowska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,50.7,,17.7,,,,5983.5,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:legnica","legnica","Diecezja Legnicka",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,29.9,,13.1,,,,7124.04,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:lodz","lodz","Archidiecezja Łódzka",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,24.8,,11.3,,,,5912.61,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=gmina_digitisation;confidence=standard;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:lomza","lomza","Diecezja Łomżyńska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,42.8,,19.9,,,,13668.27,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=gmina_digitisation;confidence=low;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:lowicz","lowicz","Diecezja Łowicka",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,32.2,,14.7,,,,6706.04,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:lublin","lublin","Archidiecezja Lubelska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,38.4,,18.4,,,,7280.83,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=gmina_digitisation;confidence=low;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:opole","opole","Diecezja Opolska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,47,,21.1,,,,8132.85,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:pelplin","pelplin","Diecezja Pelplińska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,48.8,,20.9,,,,1466.98,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:plock","plock","Diecezja Płocka",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,31.3,,11.6,,,,2272.39,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:poznan","poznan","Archidiecezja Poznańska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,39.8,,18.4,,,,11617.16,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:przemysl","przemysl","Archidiecezja Przemyska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,59.6,,16.5,,,,8897.02,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:radom","radom","Diecezja Radomska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,39.2,,16,,,,9647.46,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:rzeszow","rzeszow","Diecezja Rzeszowska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,64.6,,18.1,,,,3909.94,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:sandomierz","sandomierz","Diecezja Sandomierska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,39.2,,14.6,,,,7143.67,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=gmina_digitisation;confidence=standard;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:siedlce","siedlce","Diecezja Siedlecka",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,47.1,,19.3,,,,12975.69,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:sosnowiec","sosnowiec","Diecezja Sosnowiecka",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,27.5,,11,,,,1833.06,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=gmina_digitisation;confidence=standard;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:swidnica","swidnica","Diecezja Świdnicka",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,30.2,,13.4,,,,4586.56,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=gmina_digitisation;confidence=standard;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:szczecin_kamien","szczecin_kamien","Archidiecezja Szczecińsko-Kamieńska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,24.9,,11.3,,,,10258.62,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:tarnow","tarnow","Diecezja Tarnowska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,70.1,,24.3,,,,6966.25,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:torun","torun","Diecezja Toruńska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,35.2,,15.2,,,,5845.62,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:warmia","warmia","Archidiecezja Warmińska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,28.7,,13.4,,,,12056.27,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:warszawa","warszawa","Archidiecezja Warszawska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,30.4,,14.6,,,,3392.18,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:warszawa_praga","warszawa_praga","Diecezja Warszawsko-Praska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,31.4,,14.3,,,,3261.54,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:wloclawek","wloclawek","Diecezja Włocławska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,34.5,,12.9,,,,10736.15,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=gmina_digitisation;confidence=low;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:wroclaw","wroclaw","Archidiecezja Wrocławska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,33.4,,14.8,,,,7534.37,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=gmina_digitisation;confidence=standard;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:zamosc_lubaczow","zamosc_lubaczow","Diecezja Zamojsko-Lubaczowska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,44.8,,21.1,,,,8814.54,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=gmina_digitisation;confidence=standard;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:zielona_gora_gorzow","zielona_gora_gorzow","Diecezja Zielonogórsko-Gorzowska",2014,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,30.1,,13.2,,,,17427.64,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=gmina_digitisation;confidence=low;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:bialystok","bialystok","Archidiecezja Białostocka",2015,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,46.3,,21.6,,,,9054.45,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=gmina_digitisation;confidence=low;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:bielsko_zywiec","bielsko_zywiec","Diecezja Bielsko-Żywiecka",2015,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,49.3,,20.1,,,,2745.54,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=osm_relation;confidence=null;counts_based_practice_rate;obligati_denominator;single_count_sunday"
"PL","pl_diocese_2004","diocese","pl_diocese_2004:bydgoszcz","bydgoszcz","Diecezja Bydgoska",2015,,"Rates ship without a count base. ISKK dominicantes and communicantes are counts-based percentages over obligati: Catholics obliged to attend Sunday Mass, excluding children under seven, the sick and infirm, the very elderly, and travellers. ISKK counts one October or November Sunday per year. The 2020 count did not take place because of COVID-19, and 2013 is not freely published.",,36.8,,16.9,,,,6058.22,,,"iskk-dominicantes-communicantes-diocese-2014-2024|pl-diocese-2004-mixed-osm-gisco-gmina","boundary_basis=gmina_digitisation;confidence=low;counts_based_practice_rate;obligati_denominator;single_count_sunday"
