"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0310","0310","Moga, Punjab",2001,894854,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",894691,99.98,,,,,,1695.43,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0311","0311","Firozpur, Punjab",2001,1746107,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1745893,99.99,,,,,,5855.46,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0312","0312","Muktsar, Punjab",2001,777493,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",777364,99.98,,,,,,2604.5,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0313","0313","Faridkot, Punjab",2001,550892,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",550830,99.99,,,,,,1450.81,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0314","0314","Bathinda, Punjab",2001,1183295,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1183248,100,,,,,,3369.47,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0315","0315","Mansa, Punjab",2001,688758,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",688713,99.99,,,,,,2211.1,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0316","0316","Sangrur, Punjab",2001,2000173,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1999983,99.99,,,,,,5084.46,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0317","0317","Patiala, Punjab",2001,1844934,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1844745,99.99,,,,,,3723.57,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0401","0401","Chandigarh, Chandigarh",2001,900635,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",900509,99.99,,,,,,118.31,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0501","0501","Uttarkashi, Uttarakhand",2001,295013,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",294936,99.97,,,,,,8055.35,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0502","0502","Chamoli, Uttarakhand",2001,370359,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",369997,99.9,,,,,,7837.33,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0503","0503","Rudraprayag, Uttarakhand",2001,227439,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",227349,99.96,,,,,,1837.52,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0504","0504","Tehri Garhwal, Uttarakhand",2001,604747,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",604513,99.96,,,,,,3870.08,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0505","0505","Dehradun, Uttarakhand",2001,1282143,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1281675,99.96,,,,,,3070.82,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0506","0506","Garhwal, Uttarakhand",2001,697078,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",696801,99.96,,,,,,5460.7,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0507","0507","Pithoragarh, Uttarakhand",2001,462289,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",462191,99.98,,,,,,7243.84,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0508","0508","Bageshwar, Uttarakhand",2001,249462,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",249340,99.95,,,,,,2282.83,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0509","0509","Almora, Uttarakhand",2001,630567,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",630168,99.94,,,,,,3104.21,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0510","0510","Champawat, Uttarakhand",2001,224542,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",224481,99.97,,,,,,1650.03,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0511","0511","Nainital, Uttarakhand",2001,762909,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",762669,99.97,,,,,,4140.49,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0512","0512","Udham Singh Nagar, Uttarakhand",2001,1235614,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1235145,99.96,,,,,,2753.04,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0513","0513","Hardwar, Uttarakhand",2001,1447187,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1446730,99.97,,,,,,2388.42,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0601","0601","Panchkula, Haryana",2001,468411,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",468357,99.99,,,,,,738.95,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0602","0602","Ambala, Haryana",2001,1014411,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1014321,99.99,,,,,,1784.28,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0603","0603","Yamunanagar, Haryana",2001,1041630,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1041528,99.99,,,,,,1307.1,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0604","0604","Kurukshetra, Haryana",2001,825454,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",825361,99.99,,,,,,1838.64,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0605","0605","Kaithal, Haryana",2001,946131,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",945953,99.98,,,,,,1839.48,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0606","0606","Karnal, Haryana",2001,1274183,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1274065,99.99,,,,,,2587.96,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0607","0607","Panipat, Haryana",2001,967449,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",967286,99.98,,,,,,1226.58,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0608","0608","Sonipat, Haryana",2001,1279175,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1279075,99.99,,,,,,2216.29,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0609","0609","Jind, Haryana",2001,1189827,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1189761,99.99,,,,,,3220.74,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0610","0610","Fatehabad, Haryana",2001,806158,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",805980,99.98,,,,,,2404.14,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0611","0611","Sirsa, Haryana",2001,1116649,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1116516,99.99,,,,,,4239.62,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0612","0612","Hisar, Haryana",2001,1537117,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1536889,99.99,,,,,,3956.08,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0613","0613","Bhiwani, Haryana",2001,1425022,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1424959,100,,,,,,5045.5,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0614","0614","Rohtak, Haryana",2001,940128,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",940067,99.99,,,,,,1715.84,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0615","0615","Jhajjar, Haryana",2001,880072,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",879943,99.99,,,,,,2158.23,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0616","0616","Mahendragarh, Haryana",2001,812521,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",812426,99.99,,,,,,1713.26,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0617","0617","Rewari, Haryana",2001,765351,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",765280,99.99,,,,,,1258.04,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0618","0618","Gurgaon, Haryana",2001,1660289,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1660085,99.99,,,,,,3123.76,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
"IN","in-district-2001-datameet","district_2001","in-district-2001-datameet:0619","0619","Faridabad, Haryana",2001,2194586,"Census of India 2001 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",2194398,99.99,,,,,,1744.94,,,"censusindia-2001-c01-religious-community|datameet-india-districts-census-2001","no_religion_category_absent;uses_2001_period_district_boundary"
