"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:free-state","free-state","Free State",2001,2706775,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2001); religion shares from Cultural Dynamics Table 4.1 (2001), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,96.06,,3.94,,,,129825.16,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:gauteng","gauteng","Gauteng",2001,9390528,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2001); religion shares from Cultural Dynamics Table 4.1 (2001), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,81.83,,18.17,,,,18178.31,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:kwazulu-natal","kwazulu-natal","KwaZulu-Natal",2001,9584129,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2001); religion shares from Cultural Dynamics Table 4.1 (2001), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,81.16,,18.84,,,,94361.32,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:limpopo","limpopo","Limpopo",2001,4995462,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2001); religion shares from Cultural Dynamics Table 4.1 (2001), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,70.33,,29.67,,,,125753.86,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:mpumalanga","mpumalanga","Mpumalanga",2001,3365957,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2001); religion shares from Cultural Dynamics Table 4.1 (2001), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,85.02,,14.98,,,,76494.66,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:north-west","north-west","North West",2001,2982064,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2001); religion shares from Cultural Dynamics Table 4.1 (2001), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,95.27,,4.73,,,,104881.67,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:northern-cape","northern-cape","Northern Cape",2001,991876,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2001); religion shares from Cultural Dynamics Table 4.1 (2001), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,97.48,,2.52,,,,372889.4,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:western-cape","western-cape","Western Cape",2001,4524335,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2001); religion shares from Cultural Dynamics Table 4.1 (2001), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,90.86,,9.14,,,,129462.18,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:eastern-cape","eastern-cape","Eastern Cape",2022,7230204,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2022); religion shares from Cultural Dynamics Table 4.1 (2022), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,98.68,,1.32,,,,168965.97,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:free-state","free-state","Free State",2022,2964412,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2022); religion shares from Cultural Dynamics Table 4.1 (2022), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,98.69,,1.31,,,,129825.16,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:gauteng","gauteng","Gauteng",2022,15099422,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2022); religion shares from Cultural Dynamics Table 4.1 (2022), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,95.91,,4.09,,,,18178.31,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:kwazulu-natal","kwazulu-natal","KwaZulu-Natal",2022,12423907,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2022); religion shares from Cultural Dynamics Table 4.1 (2022), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,96.61,,3.39,,,,94361.32,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:limpopo","limpopo","Limpopo",2022,6572720,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2022); religion shares from Cultural Dynamics Table 4.1 (2022), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,94.81,,5.19,,,,125753.86,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:mpumalanga","mpumalanga","Mpumalanga",2022,5143324,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2022); religion shares from Cultural Dynamics Table 4.1 (2022), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,98.17,,1.83,,,,76494.66,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:north-west","north-west","North West",2022,3804548,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2022); religion shares from Cultural Dynamics Table 4.1 (2022), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,98.78,,1.22,,,,104881.67,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:northern-cape","northern-cape","Northern Cape",2022,1355946,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2022); religion shares from Cultural Dynamics Table 4.1 (2022), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,99.69,,0.31,,,,372889.4,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
"ZA","za-province-2020-geoboundaries-adm1","province","za-province-2020-geoboundaries-adm1:western-cape","western-cape","Western Cape",2022,7433019,"province total population from Stats SA Census 2022 Statistical Release Table 2.1 (2022); religion shares from Cultural Dynamics Table 4.1 (2022), one-decimal source precision; the stated-response denominator for the percentages excludes the Undetermined residual",,98.07,,1.93,,,,129462.18,,,"statssa-cultural-dynamics-03-01-84-table41-religion-by-province|statssa-census2022-p0301-4-table21-population-by-province|geoboundaries-zaf-adm1-2020","stated_response_denominator_excludes_undetermined;named_religions_in_religious_affiliation;no_religion_category_is_no_religious_affiliation;religion_shares_one_decimal_precision;population_denominator_exact_from_table_2_1;province_boundaries_2020_vintage"
