"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:11","11","Požeško-slavonska županija",2001,85831,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",82959,96.6539,786,0.9158,,,,1822.6837,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:12","12","Brodsko-posavska županija",2001,176765,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",171494,97.0181,1696,0.9595,,,,2028.1516,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:13","13","Zadarska županija",2001,162045,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",155010,95.6586,2317,1.4298,,,,3643.4589,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:14","14","Osječko-baranjska županija",2001,330506,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",316599,95.7922,4393,1.3292,,,,4146.43,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:15","15","Šibensko-kninska županija",2001,112891,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",108088,95.7455,1994,1.7663,,,,2969.0449,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:16","16","Vukovarsko-srijemska županija",2001,204768,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",199023,97.1944,1079,0.5269,,,,2447.6918,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:17","17","Splitsko-dalmatinska županija",2001,463676,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",434740,93.7594,14447,3.1158,,,,4539.1417,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:18","18","Istarska županija",2001,206344,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",176886,85.7238,12599,6.1058,,,,2812.1494,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:19","19","Dubrovačko-neretvanska županija",2001,122870,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",116886,95.1298,2323,1.8906,,,,1782.5919,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:20","20","Međimurska županija",2001,118426,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",113685,95.9967,1195,1.0091,,,,729.3251,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:21","21","Grad Zagreb",2001,779145,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",715972,91.892,27617,3.5445,,,,641.3236,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:01","01","Zagrebačka županija",2011,317606,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",302871,95.3606,7490,2.3583,,,,3062.169,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:02","02","Krapinsko-zagorska županija",2011,132892,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",129297,97.2948,1455,1.0949,,,,1229.8222,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:03","03","Sisačko-moslavačka županija",2011,172439,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",162831,94.4282,5232,3.0341,,,,4467.5744,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:04","04","Karlovačka županija",2011,128899,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",121914,94.581,3786,2.9372,,,,3624.5653,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:05","05","Varaždinska županija",2011,175951,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",167591,95.2487,3865,2.1966,,,,1260.01,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:06","06","Koprivničko-križevačka županija",2011,115584,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",111157,96.1699,2406,2.0816,,,,1748.2325,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:07","07","Bjelovarsko-bilogorska županija",2011,119764,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",113595,94.849,3282,2.7404,,,,2639.0295,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:08","08","Primorsko-goranska županija",2011,296195,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",260326,87.8901,20647,6.9707,,,,3588.1624,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:09","09","Ličko-senjska županija",2011,50927,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",49503,97.2038,710,1.3942,,,,5355.0727,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:10","10","Virovitičko-podravska županija",2011,84836,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",81683,96.2834,1506,1.7752,,,,2022.5952,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:11","11","Požeško-slavonska županija",2011,78034,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",75678,96.9808,1083,1.3879,,,,1822.6837,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:12","12","Brodsko-posavska županija",2011,158575,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",153910,97.0582,2272,1.4328,,,,2028.1516,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:13","13","Zadarska županija",2011,170017,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",162045,95.3111,3915,2.3027,,,,3643.4589,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:14","14","Osječko-baranjska županija",2011,305032,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",291534,95.5749,7021,2.3017,,,,4146.43,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:15","15","Šibensko-kninska županija",2011,109375,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",103789,94.8928,3132,2.8635,,,,2969.0449,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:16","16","Vukovarsko-srijemska županija",2011,179521,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",175091,97.5323,1933,1.0768,,,,2447.6918,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:17","17","Splitsko-dalmatinska županija",2011,454798,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",422328,92.8606,18307,4.0253,,,,4539.1417,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:18","18","Istarska županija",2011,208055,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",175014,84.1191,19774,9.5042,,,,2812.1494,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:19","19","Dubrovačko-neretvanska županija",2011,122568,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",116148,94.7621,3143,2.5643,,,,1782.5919,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:20","20","Međimurska županija",2011,113804,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",108549,95.3824,2632,2.3127,,,,729.3251,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:21","21","Grad Zagreb",2011,790017,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",698664,88.4366,49784,6.3016,,,,641.3236,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:01","01","Zagrebačka županija",2021,299985,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",276266,92.0933,10516,3.5055,,,,3062.169,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:02","02","Krapinsko-zagorska županija",2021,120702,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",114707,95.0332,2103,1.7423,,,,1229.8222,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:03","03","Sisačko-moslavačka županija",2021,139603,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",128736,92.2158,4753,3.4047,,,,4467.5744,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:04","04","Karlovačka županija",2021,112195,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",103808,92.5246,3776,3.3656,,,,3624.5653,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:05","05","Varaždinska županija",2021,159487,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",147227,92.3129,4784,2.9996,,,,1260.01,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:06","06","Koprivničko-križevačka županija",2021,101221,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",95065,93.9183,2809,2.7751,,,,1748.2325,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:07","07","Bjelovarsko-bilogorska županija",2021,101879,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",94982,93.2302,3213,3.1537,,,,2639.0295,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:08","08","Primorsko-goranska županija",2021,265419,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",220425,83.0479,21729,8.1867,,,,3588.1624,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:09","09","Ličko-senjska županija",2021,42748,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",41214,96.4115,646,1.5112,,,,5355.0727,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:10","10","Virovitičko-podravska županija",2021,70368,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",67062,95.3018,1563,2.2212,,,,2022.5952,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
