"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:30","30","Noord-Brabant",2010,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,6,,73,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:31","31","Limburg",2010,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,7,,65,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:20","20","Groningen",2011,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,10,,81,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:21","21","Fryslân",2011,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,14,,72,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:22","22","Drenthe",2011,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,9,,79,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:23","23","Overijssel",2011,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,13,,68,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:24","24","Flevoland",2011,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,14,,75,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:25","25","Gelderland",2011,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,12,,73,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:26","26","Utrecht",2011,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,11,,76,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:27","27","Noord-Holland",2011,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,7,,82,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:28","28","Zuid-Holland",2011,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,13,,75,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:29","29","Zeeland",2011,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,18,,70,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:30","30","Noord-Brabant",2011,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,7,,74,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:31","31","Limburg",2011,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,6,,71,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:20","20","Groningen",2012,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,12,,80,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:21","21","Fryslân",2012,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,13,,73,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:22","22","Drenthe",2012,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,9,,80,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:23","23","Overijssel",2012,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,16,,68,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:24","24","Flevoland",2012,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,13,,78,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:25","25","Gelderland",2012,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,13,,74,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:26","26","Utrecht",2012,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,12,,76,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:27","27","Noord-Holland",2012,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,7,,83,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:28","28","Zuid-Holland",2012,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,12,,76,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:29","29","Zeeland",2012,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,15,,75,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:30","30","Noord-Brabant",2012,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,5,,78,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:31","31","Limburg",2012,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,6,,72,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:20","20","Groningen",2013,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,10,,80,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:21","21","Fryslân",2013,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,10,,75,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:22","22","Drenthe",2013,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,9,,81,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:23","23","Overijssel",2013,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,15,,69,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:24","24","Flevoland",2013,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,14,,77,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:25","25","Gelderland",2013,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,12,,74,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:26","26","Utrecht",2013,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,11,,76,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:27","27","Noord-Holland",2013,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,7,,83,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:28","28","Zuid-Holland",2013,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,13,,76,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:29","29","Zeeland",2013,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,20,,70,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:30","30","Noord-Brabant",2013,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,6,,78,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:31","31","Limburg",2013,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,7,,72,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:20","20","Groningen",2014,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,11,,81,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:21","21","Fryslân",2014,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,10,,77,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:22","22","Drenthe",2014,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,10,,79,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:23","23","Overijssel",2014,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,14,,70,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:24","24","Flevoland",2014,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,16,,74,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:25","25","Gelderland",2014,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,12,,75,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_service_attendance;total_population_aged_15_plus_denominator;rounded_whole_percent;confidence_interval_not_published;final_source_value"
